"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CDR^B","Cedar Realty Trust, Inc.","25.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^b",
"CDR^C","Cedar Realty Trust, Inc.","24.8407","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^c",
"CGI","Celadon Group, Inc.","5.15","145741930.6","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cgi",
"CE","Celanese Corporation","106.9","14702353385.2","n/a","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce",
"CLS","Celestica, Inc.","12.5","1563579300","n/a","1998","Technology","Electrical Products","http://www.nasdaq.com/symbol/cls",
"CEL","Cellcom Israel, Ltd.","9.55","960789238.65","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cel",
"CPAC","Cementos Pacasmayo S.A.A.","13","1113077797","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","8.39","4089627934.45","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"CVE","Cenovus Energy Inc","9.61","11807782311.91","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cve",
"CNC","Centene Corporation","96.35","16618029166.55","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc",
"CEN","Center Coast MLP & Infrastructure Fund","10.81","235799178.6","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/cen",
"CNP","CenterPoint Energy, Inc.","29.12","12551430557.12","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnp",
"EBR","Centrais Electricas Brasileiras S.A.- Eletrobras","6.64","8981490424","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ebr",
"EBR.B","Centrais Electricas Brasileiras S.A.- Eletrobras","n/a","0","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/ebr.b",
"CCS","Century Communities, Inc.","25.5","693334851","n/a","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ccs",
"CTL","CenturyLink, Inc.","20.32","11168060468","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctl",
"CF","CF Industries Holdings, Inc.","34.48","8042364318","n/a","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf",
"CGG","CGG","5.24","115977700.76","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cgg",
"GIB","CGI Group, Inc.","52.6","13366017417","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/gib",
"ECOM          ","ChannelAdvisor Corporation","11.95","315854429.35","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ecom",
"CRL","Charles River Laboratories International, Inc.","111.8","5320986840","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/crl",
"CLDT","Chatham Lodging Trust (REIT)","21.5","843582535.5","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cldt",
"CMCM","Cheetah Mobile Inc.","8.5","1220881307.5","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cmcm",
"CHGG","Chegg, Inc.","15.24","1463178440.16","n/a","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/chgg",
"CHE","Chemed Corp.","202.21","3233717650.38","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/che",
"CC","Chemours Company (The)","54.99","10162204845.39","n/a","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cc",
"CHMI","Cherry Hill Mortgage Investment Corporation","18.4","233837264.8","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chmi",
"CHMI^A","Cherry Hill Mortgage Investment Corporation","25.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chmi^a",
"CHK","Chesapeake Energy Corporation","3.91","3551607441.09","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chk",
"CHK^D","Chesapeake Energy Corporation","49.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chk^d",
"CHKR","Chesapeake Granite Wash Trust","2.15","100512500","n/a","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chkr",
"CHSP","Chesapeake Lodging Trust","27.88","1675986210.04","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chsp",
"CPK","Chesapeake Utilities Corporation","79.65","1301834805.3","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/cpk",
"CVX","Chevron Corporation","118.8","225126319453.2","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvx",
"CBI","Chicago Bridge & Iron Company N.V.","15.94","1612641064.88","n/a","1997","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cbi",
"CHS","Chico&#39;s FAS, Inc.","8.59","1102215275.71","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/chs",
"CIM","Chimera Investment Corporation","18.96","3560327760","n/a","2007","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cim",
"CIM^A","Chimera Investment Corporation","25.93","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cim^a",
"CIM^B","Chimera Investment Corporation","25.86","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cim^b",
"CO","China Cord Blood Corporation","10.94","1319415877.48","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"DL","China Distance Education Holdings Limited","8.11","267335550.23","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dl",
"CEA","China Eastern Airlines Corporation Ltd.","25.06","7251153927.78","n/a","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cea",
"CHN","China Fund, Inc. (The)","20.98","329861721.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chn",
"CGA","China Green Agriculture, Inc.","1.31","50502157.15","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cga",
"LFC","China Life Insurance Company Limited","15.41","87111820810","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"CHL","China Mobile (Hong Kong) Ltd.","50.83","208153759110.57","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chl",
"BORN","China New Borun Corporation","1.3599","34983427.5","n/a","2010","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/born",
"COE","China Online Education Group","13.885","278471186.785","n/a","2016","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/coe",
"SNP","China Petroleum & Chemical Corporation","74.8","90561264780.8","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/snp",
"XRF","China Rapid Finance Limited","7.86","508582651.92","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xrf",
"ZNH","China Southern Airlines Company Limited","34.9","7041544928.5","n/a","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/znh",
"CHA","China Telecom Corp Ltd","53.67","43436204400","n/a","2002","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cha",
"CHU","China Unicom (Hong Kong) Ltd","14.31","34268273025.48","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chu",
"XNY","China Xiniya Fashion Limited","1.36","19355918.48","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/xny",
"CYD","China Yuchai International Limited","23.6","960805560","n/a","1994","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cyd",
"ZX","China Zenix Auto International Limited","1.28","66080000","n/a","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/zx",
"CMG","Chipotle Mexican Grill, Inc.","310.88","8863764860.64","n/a","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cmg",
"CHH","Choice Hotels International, Inc.","66.75","3771151521","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/chh",
"CBK","Christopher & Banks Corporation","1.4","52997253.4","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cbk",
"CHT","Chunghwa Telecom Co., Ltd.","33.72","26158111284","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cht",
"CHD","Church & Dwight Company, Inc.","47.38","11821738741.62","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/chd",
"CIEN","Ciena Corporation","21.74","3102044120.28","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cien",
"CI","Cigna Corporation","188.07","47351911216.47","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ci",
"XEC","Cimarex Energy Co","114.84","10941729769.08","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xec",
"CBB","Cincinnati Bell Inc","20.65","870919470.05","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cbb",
"CBB^B","Cincinnati Bell Inc","51.3738","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbb^b",
"CNK","Cinemark Holdings Inc","36","4192849584","n/a","2007","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/cnk",
"CINR","Ciner Resources LP","25.41","501358662.42","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cinr",
"CIR","CIRCOR International, Inc.","54.98","907199689.2","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cir",
"CISN","Cision Ltd.","13.36","1611682557.92","n/a","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cisn",
"CIT","CIT Group Inc (DEL)","49.35","6683383940.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","16.2458","601157211.3132","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","75.18","204832127222.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"C.PRK","Citigroup Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.prk",
"C.PRL","Citigroup Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.prl",
"C.PRN","Citigroup Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.prn",
"C.PRS","Citigroup Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.prs",
"C.WS.A","Citigroup Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.ws.a",
"C^C","Citigroup Inc.","25.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^c",
"C^J","Citigroup Inc.","28.74","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^j",
"C^K","Citigroup Inc.","28.87","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
"C^L","Citigroup Inc.","26.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^l",
"C^N","Citigroup Inc.","27.62","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"C^P","Citigroup Inc.","27.4792","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^p",
"C^S","Citigroup Inc.","26.86","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^s",
"CFG","Citizens Financial Group, Inc.","37.81","18930374253.19","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg",
"CIA","Citizens, Inc.","7.41","371106345.48","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"CIO","City Office REIT, Inc.","13.35","403998848.1","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cio",
"CIO^A","City Office REIT, Inc.","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cio^a",
"CVEO","Civeo Corporation","2.6","343848710.4","n/a","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cveo",
"CIVI","Civitas Solutions, Inc.","18.45","689345966.25","n/a","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/civi",
"CLH","Clean Harbors, Inc.","56.21","3212629712.6","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/clh",
"CCO","Clear Channel Outdoor Holdings, Inc.","4.5","1637937099","n/a","2005","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cco",
"CBA           ","ClearBridge American Energy MLP Fund Inc.","8.71","510343279.29","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/cba",
"CEM","ClearBridge Energy MLP Fund Inc.","14.85","1043199016.2","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/cem",
"EMO","ClearBridge Energy MLP Opportunity Fund Inc.","12.17","379656001.52","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/emo",
"CTR","ClearBridge Energy MLP Total Return Fund Inc.","12.65","485761796.3","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ctr",
"CLW","Clearwater Paper Corporation","45","739503675","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/clw",
"CLF","Cleveland-Cliffs Inc.","6.81","2019205880.43","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/clf",
"CLPR","Clipper Realty Inc.","11.56","205915447.8","n/a","2017","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/clpr",
"CLX","Clorox Company (The)","129.22","16656866076.76","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/clx",
"CLD","Cloud Peak Energy Inc","3.67","275759975.86","n/a","2009","Energy","Coal Mining","http://www.nasdaq.com/symbol/cld",
"CLDR","Cloudera, Inc.","16.31","2144457442.33","n/a","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cldr",
"CMS","CMS Energy Corporation","47","13233769132","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms",
"CMS^B","CMS Energy Corporation","103.9999","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms^b",
"CNA","CNA Financial Corporation","50.65","13726498826.55","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CNHI","CNH Industrial N.V.","11.95","16301263337.25","n/a","2013","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cnhi",
"CNO","CNO Financial Group, Inc.","24.24","4097082856.8","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno",
"CEO","CNOOC Limited","129.46","1221073451.92","n/a","2001","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ceo",
"CNXC","CNX Coal Resources LP","15.4","420207449.2","n/a","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/cnxc",
"COH","Coach, Inc.","40","11365329080","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/coh",
"CIE","Cobalt International Energy, Inc.","1.17","34968879.27","n/a","2009","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cie",
"KOF","Coca Cola Femsa S.A.B. de C.V.","73.13","15363150400","n/a","1993","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/kof",
"KO","Coca-Cola Company (The)","45.87","195649502782.47","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ko",
"CCE","Coca-Cola European Partners plc","41.56","20126270800.36","n/a","2016","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cce",
"CDE","Coeur Mining, Inc.","9.04","1640107673.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cde",
"FOF","Cohen & Steers Closed-End Opportunity Fund, Inc.","13.31","362153759.88","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/fof",
"INB","Cohen & Steers Global Income Builder, Inc.","9.69","224246638.92","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/inb",
"CNS","Cohen & Steers Inc","40.82","1890098950.74","n/a","2004","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns",
"UTF","Cohen & Steers Infrastructure Fund, Inc","23.17","1976859626.98","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/utf",
"LDP","Cohen & Steers Limited Duration Preferred and Income Fund, Inc","26.94","776695825.2","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ldp",
"MIE","Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.","10.57","283205603.8","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/mie",
"RQI","Cohen & Steers Quality Income Realty Fund Inc","12.7","1386349805.4","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/rqi",
"RNP","Cohen & Steers Reit and Preferred Income Fund Inc","21.73","1033625173.28","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/rnp",
"PSF","Cohen & Steers Select Preferred and Income Fund, Inc.","28.52","342085164.92","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/psf",
"RFI","Cohen & Steers Total Return Realty Fund, Inc.","12.62","329829618.78","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/rfi",
"CFX","Colfax Corporation","41.82","5145369367.44","n/a","2008","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/cfx",
"CL","Colgate-Palmolive Company","72.9","64213380123.3","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/cl",
"CXE","Colonial High Income Municipal Trust","5.22","164449094.76","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxe",
"CIF","Colonial Intermediate High Income Fund","2.95","57910576.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cif",
"CXH","Colonial Investment Grade Municipal Trust","10","98489130","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxh",
"CMU","Colonial Municipal Income Trust","4.84","137045824.52","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/cmu",
"CLNS","Colony NorthStar, Inc.","12.4","6846078055.6","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/clns",
"CLNS^B","Colony NorthStar, Inc.","25.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^b",
"CLNS^C.CL","Colony NorthStar, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^c.cl",
"CLNS^D","Colony NorthStar, Inc.","25.82","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^d",
"CLNS^E","Colony NorthStar, Inc.","26.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^e",
"CLNS^G","Colony NorthStar, Inc.","25.55","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^g",
"CLNS^H","Colony NorthStar, Inc.","25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^h",
"CLNS^I","Colony NorthStar, Inc.","25.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^i",
"CLNS^J","Colony NorthStar, Inc.","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clns^j",
"CXP","Columbia Property Trust, Inc.","21.3","2582316022.2","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxp",
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","22.51","346169404.72","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/stk",
"CCV","Comcast Corporation","25.12","0","n/a","2012","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccv",
"CCZ","Comcast Corporation","58.194","0","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccz",
"CMA","Comerica Incorporated","76.95","13536343755","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CMA.WS","Comerica Incorporated","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cma.ws",
"FIX","Comfort Systems USA, Inc.","37.3","1390828599","n/a","1997","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/fix",
"CMC","Commercial Metals Company","18.8","2176859369.6","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cmc",
"CBU","Community Bank System, Inc.","56.21","2841135742.83","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"CYH","Community Health Systems, Inc.","6.36","729865185.72","n/a","2000","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyh",
"CHCT","Community Healthcare Trust Incorporated","27.4","493437366.2","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chct",
"CIG","Comp En De Mn Cemig ADS","2.58","3247811467.32","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cig",
"CIG.C","Comp En De Mn Cemig ADS","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cig.c",
"CBD","Companhia Brasileira de Distribuicao","25.28","6724856697.28","n/a","1997","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/cbd",
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","10.61","7252039710.09","n/a","2002","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sbs",
"ELP","Companhia Paranaense de Energia (COPEL)","9.26","2534048772.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elp",
"CCU","Compania Cervecerias Unidas, S.A.","27.34","5051104260.24","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ccu",
"CODI","Compass Diversified Holdings","18.1","1084190000","n/a","2006","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/codi",
"CODI^A","Compass Diversified Holdings","25.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/codi^a",
"CMP","Compass Minerals International, Inc.","66.1","2235770233.8","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cmp",
"CRK","Comstock Resources, Inc.","4.64","71821516","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crk",
"CAG","ConAgra Brands, Inc.","33.72","13774557011.04","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cag",
"CXO","Concho Resources Inc.","135.08","20088040058.68","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cxo",
"CCM","Concord Medical Services Holdings Limited","3.41","147871212.72","n/a","2009","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/ccm",
"CNDT","Conduent Incorporated","16.03","3368710575.37","n/a","2016","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cndt",
"CNNX","Cone Midstream Partners LP","16.63","1057424087.79","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cnnx",
"COP","ConocoPhillips","49.19","59861732672.89","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cop",
"CNX","CONSOL Energy Inc.","16.32","3754730453.76","n/a","1999","Energy","Coal Mining","http://www.nasdaq.com/symbol/cnx",
"ED","Consolidated Edison Inc","82.4","25191416168","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ed",
"STZ","Constellation Brands Inc","207.96","40678796481.84","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz",
"STZ.B","Constellation Brands Inc","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stz.b",
"CSTM","Constellium N.V.","10.6","1119737603.8","n/a","2013","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cstm",
"TCS","Container Store (The)","4.05","195563816.1","n/a","2013","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tcs",
"CBPX","Continental Building Products, Inc.","26.6","1021987241.8","n/a","2014","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cbpx",
"CLR","Continental Resources, Inc.","36.92","13853091091.84","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/clr",
"VLRS","Controladora Vuela Compania de Aviacion, S.A.B. de C.V.","11.48","1161634417.16","n/a","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/vlrs",
"CVG","Convergys Corporation","25.95","2420618335.5","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/cvg",
"COO","Cooper Companies, Inc. (The)","233.97","11452653682.8","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/coo",
"CTB","Cooper Tire & Rubber Company","36.5","1904907844","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPS","Cooper-Standard Holdings Inc.","114.38","2028432420.14","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cps",
"CPA","Copa Holdings, S.A.","130.19","5484093095.54","n/a","2005","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cpa",
"CLB","Core Laboratories N.V.","96.05","4239464889.2","n/a","1995","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/clb",
"CXW","CoreCivic, Inc.","25.95","3066747281.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxw",
"CLGX","CoreLogic, Inc.","48.12","4056934451.52","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/clgx",
"CORR","CorEnergy Infrastructure Trust, Inc.","35.63","424096015.77","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/corr",
"CORR^A","CorEnergy Infrastructure Trust, Inc.","26.44","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/corr^a",
"COR","CoreSite Realty Corporation","113.41","3882598835.06","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cor",
"COR^A","CoreSite Realty Corporation","25.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cor^a",
"GLW","Corning Incorporated","30.03","27122604889.38","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/glw",
"GYC","Corporate Asset Backed Corp CABCO","23.608","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"OFC","Corporate Office Properties Trust","33.31","3313240373.78","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ofc",
"CZZ","Cosan Limited","9.02","2387511764.66","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/czz",
"CMRE","Costamare Inc.","6.16","658414291.92","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/cmre",
"CMRE^B","Costamare Inc.","25.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmre^b",
